Types,Looptime,number,numberOfappearance,invokeperloop,percentage,
random,3809,4,1009,10000,10.09,
random,3809,5,1006,10000,10.059999999999999,
random,3809,6,990,10000,9.9,
random,3809,7,0,10000,0.0,
random,3809,8,0,10000,0.0,
random,3809,9,0,10000,0.0,
random,3810,0,0,10000,0.0,
random,3810,1,5085,10000,50.849999999999994,
random,3810,2,924,10000,9.24,
random,3810,3,1011,10000,10.11,
random,3810,4,1001,10000,10.01,
random,3810,5,983,10000,9.83,
random,3810,6,996,10000,9.959999999999999,
random,3810,7,0,10000,0.0,
random,3810,8,0,10000,0.0,
random,3810,9,0,10000,0.0,
random,3811,0,0,10000,0.0,
random,3811,1,5111,10000,51.11,
random,3811,2,972,10000,9.719999999999999,
random,3811,3,1016,10000,10.16,
random,3811,4,950,10000,9.5,
random,3811,5,950,10000,9.5,
random,3811,6,1001,10000,10.01,
random,3811,7,0,10000,0.0,
random,3811,8,0,10000,0.0,
random,3811,9,0,10000,0.0,
random,3812,0,0,10000,0.0,
random,3812,1,4965,10000,49.65,
random,3812,2,1074,10000,10.74,
random,3812,3,972,10000,9.719999999999999,
random,3812,4,1007,10000,10.07,
random,3812,5,976,10000,9.76,
random,3812,6,1006,10000,10.059999999999999,
random,3812,7,0,10000,0.0,
random,3812,8,0,10000,0.0,
random,3812,9,0,10000,0.0,
random,3813,0,0,10000,0.0,
random,3813,1,5093,10000,50.93,
random,3813,2,1022,10000,10.22,
random,3813,3,986,10000,9.86,
random,3813,4,940,10000,9.4,
random,3813,5,1015,10000,10.15,
random,3813,6,944,10000,9.44,
random,3813,7,0,10000,0.0,
random,3813,8,0,10000,0.0,
random,3813,9,0,10000,0.0,
random,3814,0,0,10000,0.0,
random,3814,1,5007,10000,50.07,
random,3814,2,999,10000,9.99,
random,3814,3,980,10000,9.8,
random,3814,4,981,10000,9.81,
random,3814,5,981,10000,9.81,
random,3814,6,1052,10000,10.52,
random,3814,7,0,10000,0.0,
random,3814,8,0,10000,0.0,
random,3814,9,0,10000,0.0,
random,3815,0,0,10000,0.0,
random,3815,1,5057,10000,50.57000000000001,
random,3815,2,974,10000,9.74,
random,3815,3,986,10000,9.86,
random,3815,4,1040,10000,10.4,
random,3815,5,942,10000,9.42,
random,3815,6,1001,10000,10.01,
random,3815,7,0,10000,0.0,
random,3815,8,0,10000,0.0,
random,3815,9,0,10000,0.0,
random,3816,0,0,10000,0.0,
random,3816,1,4988,10000,49.88,
random,3816,2,1035,10000,10.35,
random,3816,3,1002,10000,10.02,
random,3816,4,981,10000,9.81,
random,3816,5,967,10000,9.67,
random,3816,6,1027,10000,10.27,
random,3816,7,0,10000,0.0,
random,3816,8,0,10000,0.0,
random,3816,9,0,10000,0.0,
random,3817,0,0,10000,0.0,
random,3817,1,4979,10000,49.79,
random,3817,2,1009,10000,10.09,
random,3817,3,1022,10000,10.22,
random,3817,4,997,10000,9.969999999999999,
random,3817,5,1011,10000,10.11,
random,3817,6,982,10000,9.82,
random,3817,7,0,10000,0.0,
random,3817,8,0,10000,0.0,
random,3817,9,0,10000,0.0,
random,3818,0,0,10000,0.0,
random,3818,1,5078,10000,50.78,
random,3818,2,1028,10000,10.280000000000001,
random,3818,3,1004,10000,10.040000000000001,
random,3818,4,954,10000,9.54,
random,3818,5,966,10000,9.66,
random,3818,6,970,10000,9.700000000000001,
random,3818,7,0,10000,0.0,
random,3818,8,0,10000,0.0,
random,3818,9,0,10000,0.0,
random,3819,0,0,10000,0.0,
random,3819,1,4974,10000,49.74,
random,3819,2,1055,10000,10.549999999999999,
random,3819,3,975,10000,9.75,
random,3819,4,1017,10000,10.17,
random,3819,5,1002,10000,10.02,
random,3819,6,977,10000,9.77,
random,3819,7,0,10000,0.0,
random,3819,8,0,10000,0.0,
random,3819,9,0,10000,0.0,
random,3820,0,0,10000,0.0,
random,3820,1,4966,10000,49.66,
random,3820,2,1024,10000,10.24,
random,3820,3,1015,10000,10.15,
random,3820,4,976,10000,9.76,
random,3820,5,1034,10000,10.34,
random,3820,6,985,10000,9.85,
random,3820,7,0,10000,0.0,
random,3820,8,0,10000,0.0,
random,3820,9,0,10000,0.0,
random,3821,0,0,10000,0.0,
random,3821,1,5074,10000,50.739999999999995,
random,3821,2,1006,10000,10.059999999999999,
random,3821,3,973,10000,9.73,
random,3821,4,1037,10000,10.37,
random,3821,5,979,10000,9.790000000000001,
random,3821,6,931,10000,9.31,
random,3821,7,0,10000,0.0,
random,3821,8,0,10000,0.0,
random,3821,9,0,10000,0.0,
random,3822,0,0,10000,0.0,
random,3822,1,4901,10000,49.01,
random,3822,2,995,10000,9.950000000000001,
random,3822,3,1033,10000,10.33,
random,3822,4,1047,10000,10.47,
random,3822,5,1027,10000,10.27,
random,3822,6,997,10000,9.969999999999999,
random,3822,7,0,10000,0.0,
random,3822,8,0,10000,0.0,
random,3822,9,0,10000,0.0,
random,3823,0,0,10000,0.0,
random,3823,1,5019,10000,50.19,
random,3823,2,948,10000,9.48,
random,3823,3,987,10000,9.87,
random,3823,4,1021,10000,10.209999999999999,
random,3823,5,975,10000,9.75,
random,3823,6,1050,10000,10.5,
random,3823,7,0,10000,0.0,
random,3823,8,0,10000,0.0,
random,3823,9,0,10000,0.0,
random,3824,0,0,10000,0.0,
random,3824,1,4968,10000,49.68,
random,3824,2,1015,10000,10.15,
random,3824,3,1009,10000,10.09,
random,3824,4,1026,10000,10.26,
random,3824,5,1026,10000,10.26,
random,3824,6,956,10000,9.56,
random,3824,7,0,10000,0.0,
random,3824,8,0,10000,0.0,
random,3824,9,0,10000,0.0,
random,3825,0,0,10000,0.0,
random,3825,1,5012,10000,50.12,
random,3825,2,952,10000,9.520000000000001,
random,3825,3,1011,10000,10.11,
random,3825,4,1017,10000,10.17,
random,3825,5,1015,10000,10.15,
random,3825,6,993,10000,9.93,
random,3825,7,0,10000,0.0,
random,3825,8,0,10000,0.0,
random,3825,9,0,10000,0.0,
random,3826,0,0,10000,0.0,
random,3826,1,5048,10000,50.480000000000004,
random,3826,2,1006,10000,10.059999999999999,
random,3826,3,978,10000,9.78,
random,3826,4,1042,10000,10.42,
random,3826,5,959,10000,9.59,
random,3826,6,967,10000,9.67,
random,3826,7,0,10000,0.0,
random,3826,8,0,10000,0.0,
random,3826,9,0,10000,0.0,
random,3827,0,0,10000,0.0,
random,3827,1,5019,10000,50.19,
random,3827,2,1016,10000,10.16,
random,3827,3,979,10000,9.790000000000001,
random,3827,4,998,10000,9.98,
random,3827,5,976,10000,9.76,
random,3827,6,1012,10000,10.12,
random,3827,7,0,10000,0.0,
random,3827,8,0,10000,0.0,
random,3827,9,0,10000,0.0,
random,3828,0,0,10000,0.0,
random,3828,1,5008,10000,50.080000000000005,
random,3828,2,982,10000,9.82,
random,3828,3,962,10000,9.62,
random,3828,4,1028,10000,10.280000000000001,
random,3828,5,971,10000,9.71,
random,3828,6,1049,10000,10.489999999999998,
random,3828,7,0,10000,0.0,
random,3828,8,0,10000,0.0,
random,3828,9,0,10000,0.0,
random,3829,0,0,10000,0.0,
random,3829,1,5026,10000,50.260000000000005,
random,3829,2,1012,10000,10.12,
random,3829,3,1011,10000,10.11,
random,3829,4,992,10000,9.92,
random,3829,5,998,10000,9.98,
random,3829,6,961,10000,9.610000000000001,
random,3829,7,0,10000,0.0,
random,3829,8,0,10000,0.0,
random,3829,9,0,10000,0.0,
random,3830,0,0,10000,0.0,
random,3830,1,4998,10000,49.980000000000004,
random,3830,2,1021,10000,10.209999999999999,
random,3830,3,1005,10000,10.05,
random,3830,4,999,10000,9.99,
random,3830,5,960,10000,9.6,
random,3830,6,1017,10000,10.17,
random,3830,7,0,10000,0.0,
random,3830,8,0,10000,0.0,
random,3830,9,0,10000,0.0,
random,3831,0,0,10000,0.0,
random,3831,1,5047,10000,50.470000000000006,
random,3831,2,995,10000,9.950000000000001,
random,3831,3,975,10000,9.75,
random,3831,4,1009,10000,10.09,
random,3831,5,987,10000,9.87,
random,3831,6,987,10000,9.87,
random,3831,7,0,10000,0.0,
random,3831,8,0,10000,0.0,
random,3831,9,0,10000,0.0,
random,3832,0,0,10000,0.0,
random,3832,1,5021,10000,50.21,
random,3832,2,1007,10000,10.07,
random,3832,3,1013,10000,10.13,
random,3832,4,972,10000,9.719999999999999,
random,3832,5,989,10000,9.89,
random,3832,6,998,10000,9.98,
random,3832,7,0,10000,0.0,
random,3832,8,0,10000,0.0,
random,3832,9,0,10000,0.0,
random,3833,0,0,10000,0.0,
random,3833,1,5012,10000,50.12,
random,3833,2,974,10000,9.74,
random,3833,3,1000,10000,10.0,
random,3833,4,1026,10000,10.26,
random,3833,5,1045,10000,10.45,
random,3833,6,943,10000,9.43,
random,3833,7,0,10000,0.0,
random,3833,8,0,10000,0.0,
random,3833,9,0,10000,0.0,
random,3834,0,0,10000,0.0,
random,3834,1,5060,10000,50.6,
random,3834,2,984,10000,9.84,
random,3834,3,979,10000,9.790000000000001,
random,3834,4,1005,10000,10.05,
random,3834,5,995,10000,9.950000000000001,
random,3834,6,977,10000,9.77,
random,3834,7,0,10000,0.0,
random,3834,8,0,10000,0.0,
random,3834,9,0,10000,0.0,
random,3835,0,0,10000,0.0,
random,3835,1,4991,10000,49.91,
random,3835,2,993,10000,9.93,
random,3835,3,990,10000,9.9,
random,3835,4,975,10000,9.75,
random,3835,5,1025,10000,10.25,
random,3835,6,1026,10000,10.26,
random,3835,7,0,10000,0.0,
random,3835,8,0,10000,0.0,
random,3835,9,0,10000,0.0,
random,3836,0,0,10000,0.0,
random,3836,1,5010,10000,50.1,
random,3836,2,1004,10000,10.040000000000001,
random,3836,3,1040,10000,10.4,
random,3836,4,997,10000,9.969999999999999,
random,3836,5,976,10000,9.76,
random,3836,6,973,10000,9.73,
random,3836,7,0,10000,0.0,
random,3836,8,0,10000,0.0,
random,3836,9,0,10000,0.0,
random,3837,0,0,10000,0.0,
random,3837,1,4982,10000,49.82,
random,3837,2,990,10000,9.9,
random,3837,3,1001,10000,10.01,
random,3837,4,1010,10000,10.100000000000001,
random,3837,5,997,10000,9.969999999999999,
random,3837,6,1020,10000,10.2,
random,3837,7,0,10000,0.0,
random,3837,8,0,10000,0.0,
random,3837,9,0,10000,0.0,
random,3838,0,0,10000,0.0,
random,3838,1,5100,10000,51.0,
random,3838,2,971,10000,9.71,
random,3838,3,956,10000,9.56,
random,3838,4,1020,10000,10.2,
random,3838,5,985,10000,9.85,
random,3838,6,968,10000,9.68,
random,3838,7,0,10000,0.0,
random,3838,8,0,10000,0.0,
random,3838,9,0,10000,0.0,
random,3839,0,0,10000,0.0,
random,3839,1,5062,10000,50.62,
random,3839,2,1003,10000,10.03,
random,3839,3,1074,10000,10.74,
random,3839,4,953,10000,9.53,
random,3839,5,935,10000,9.35,
random,3839,6,973,10000,9.73,
random,3839,7,0,10000,0.0,
random,3839,8,0,10000,0.0,
random,3839,9,0,10000,0.0,
random,3840,0,0,10000,0.0,
random,3840,1,5003,10000,50.029999999999994,
random,3840,2,960,10000,9.6,
random,3840,3,1007,10000,10.07,
random,3840,4,1012,10000,10.12,
random,3840,5,1037,10000,10.37,
random,3840,6,981,10000,9.81,
random,3840,7,0,10000,0.0,
random,3840,8,0,10000,0.0,
random,3840,9,0,10000,0.0,
random,3841,0,0,10000,0.0,
random,3841,1,5051,10000,50.51,
random,3841,2,991,10000,9.91,
random,3841,3,970,10000,9.700000000000001,
random,3841,4,981,10000,9.81,
random,3841,5,975,10000,9.75,
random,3841,6,1032,10000,10.32,
random,3841,7,0,10000,0.0,
random,3841,8,0,10000,0.0,
random,3841,9,0,10000,0.0,
random,3842,0,0,10000,0.0,
random,3842,1,4948,10000,49.480000000000004,
random,3842,2,1040,10000,10.4,
random,3842,3,1047,10000,10.47,
random,3842,4,1002,10000,10.02,
random,3842,5,931,10000,9.31,
random,3842,6,1032,10000,10.32,
random,3842,7,0,10000,0.0,
random,3842,8,0,10000,0.0,
random,3842,9,0,10000,0.0,
random,3843,0,0,10000,0.0,
random,3843,1,4975,10000,49.75,
random,3843,2,998,10000,9.98,
random,3843,3,1015,10000,10.15,
random,3843,4,997,10000,9.969999999999999,
random,3843,5,1025,10000,10.25,
random,3843,6,990,10000,9.9,
random,3843,7,0,10000,0.0,
random,3843,8,0,10000,0.0,
random,3843,9,0,10000,0.0,
random,3844,0,0,10000,0.0,
random,3844,1,5035,10000,50.349999999999994,
random,3844,2,1044,10000,10.440000000000001,
random,3844,3,987,10000,9.87,
random,3844,4,977,10000,9.77,
random,3844,5,973,10000,9.73,
random,3844,6,984,10000,9.84,
random,3844,7,0,10000,0.0,
random,3844,8,0,10000,0.0,
random,3844,9,0,10000,0.0,
random,3845,0,0,10000,0.0,
random,3845,1,5045,10000,50.449999999999996,
random,3845,2,946,10000,9.46,
random,3845,3,987,10000,9.87,
random,3845,4,1008,10000,10.08,
random,3845,5,1000,10000,10.0,
random,3845,6,1014,10000,10.14,
random,3845,7,0,10000,0.0,
random,3845,8,0,10000,0.0,
random,3845,9,0,10000,0.0,
random,3846,0,0,10000,0.0,
random,3846,1,4901,10000,49.01,
random,3846,2,1084,10000,10.84,
random,3846,3,1049,10000,10.489999999999998,
random,3846,4,996,10000,9.959999999999999,
random,3846,5,963,10000,9.629999999999999,
random,3846,6,1007,10000,10.07,
random,3846,7,0,10000,0.0,
random,3846,8,0,10000,0.0,
random,3846,9,0,10000,0.0,
random,3847,0,0,10000,0.0,
random,3847,1,5038,10000,50.38,
random,3847,2,983,10000,9.83,
random,3847,3,1060,10000,10.6,
random,3847,4,992,10000,9.92,
random,3847,5,925,10000,9.25,
random,3847,6,1002,10000,10.02,
random,3847,7,0,10000,0.0,
random,3847,8,0,10000,0.0,
random,3847,9,0,10000,0.0,
random,3848,0,0,10000,0.0,
random,3848,1,4927,10000,49.27,
random,3848,2,1027,10000,10.27,
random,3848,3,1006,10000,10.059999999999999,
random,3848,4,1036,10000,10.36,
random,3848,5,1053,10000,10.530000000000001,
random,3848,6,951,10000,9.51,
random,3848,7,0,10000,0.0,
random,3848,8,0,10000,0.0,
random,3848,9,0,10000,0.0,
random,3849,0,0,10000,0.0,
random,3849,1,5020,10000,50.2,
random,3849,2,1028,10000,10.280000000000001,
random,3849,3,981,10000,9.81,
random,3849,4,971,10000,9.71,
random,3849,5,1014,10000,10.14,
random,3849,6,986,10000,9.86,
random,3849,7,0,10000,0.0,
random,3849,8,0,10000,0.0,
random,3849,9,0,10000,0.0,
random,3850,0,0,10000,0.0,
random,3850,1,5112,10000,51.12,
random,3850,2,972,10000,9.719999999999999,
random,3850,3,982,10000,9.82,
random,3850,4,983,10000,9.83,
random,3850,5,971,10000,9.71,
random,3850,6,980,10000,9.8,
random,3850,7,0,10000,0.0,
random,3850,8,0,10000,0.0,
random,3850,9,0,10000,0.0,
random,3851,0,0,10000,0.0,
random,3851,1,5041,10000,50.41,
random,3851,2,978,10000,9.78,
random,3851,3,1007,10000,10.07,
random,3851,4,986,10000,9.86,
random,3851,5,988,10000,9.879999999999999,
random,3851,6,1000,10000,10.0,
random,3851,7,0,10000,0.0,
random,3851,8,0,10000,0.0,
random,3851,9,0,10000,0.0,
random,3852,0,0,10000,0.0,
random,3852,1,5054,10000,50.54,
random,3852,2,979,10000,9.790000000000001,
random,3852,3,935,10000,9.35,
random,3852,4,990,10000,9.9,
random,3852,5,1014,10000,10.14,
random,3852,6,1028,10000,10.280000000000001,
random,3852,7,0,10000,0.0,
random,3852,8,0,10000,0.0,
random,3852,9,0,10000,0.0,
random,3853,0,0,10000,0.0,
random,3853,1,5017,10000,50.17,
random,3853,2,1023,10000,10.23,
random,3853,3,954,10000,9.54,
random,3853,4,1000,10000,10.0,
random,3853,5,988,10000,9.879999999999999,
random,3853,6,1018,10000,10.18,
random,3853,7,0,10000,0.0,
random,3853,8,0,10000,0.0,
random,3853,9,0,10000,0.0,
random,3854,0,0,10000,0.0,
random,3854,1,4953,10000,49.53,
random,3854,2,1026,10000,10.26,
random,3854,3,1068,10000,10.68,
random,3854,4,977,10000,9.77,
random,3854,5,995,10000,9.950000000000001,
random,3854,6,981,10000,9.81,
random,3854,7,0,10000,0.0,
random,3854,8,0,10000,0.0,
random,3854,9,0,10000,0.0,
random,3855,0,0,10000,0.0,
random,3855,1,4992,10000,49.919999999999995,
random,3855,2,1044,10000,10.440000000000001,
random,3855,3,911,10000,9.11,
random,3855,4,1005,10000,10.05,
random,3855,5,1010,10000,10.100000000000001,
random,3855,6,1038,10000,10.38,
random,3855,7,0,10000,0.0,
random,3855,8,0,10000,0.0,
random,3855,9,0,10000,0.0,
random,3856,0,0,10000,0.0,
random,3856,1,4952,10000,49.519999999999996,
random,3856,2,1032,10000,10.32,
random,3856,3,980,10000,9.8,
random,3856,4,1057,10000,10.57,
random,3856,5,1000,10000,10.0,
random,3856,6,979,10000,9.790000000000001,
random,3856,7,0,10000,0.0,
random,3856,8,0,10000,0.0,
random,3856,9,0,10000,0.0,
random,3857,0,0,10000,0.0,
random,3857,1,5006,10000,50.06,
random,3857,2,957,10000,9.569999999999999,
random,3857,3,1038,10000,10.38,
random,3857,4,972,10000,9.719999999999999,
random,3857,5,990,10000,9.9,
random,3857,6,1037,10000,10.37,
random,3857,7,0,10000,0.0,
random,3857,8,0,10000,0.0,
random,3857,9,0,10000,0.0,
random,3858,0,0,10000,0.0,
random,3858,1,5024,10000,50.239999999999995,
random,3858,2,1025,10000,10.25,
random,3858,3,981,10000,9.81,
random,3858,4,976,10000,9.76,
random,3858,5,992,10000,9.92,
random,3858,6,1002,10000,10.02,
random,3858,7,0,10000,0.0,
random,3858,8,0,10000,0.0,
random,3858,9,0,10000,0.0,
random,3859,0,0,10000,0.0,
random,3859,1,5032,10000,50.32,
random,3859,2,1002,10000,10.02,
random,3859,3,987,10000,9.87,
random,3859,4,1001,10000,10.01,
random,3859,5,974,10000,9.74,
random,3859,6,1004,10000,10.040000000000001,
random,3859,7,0,10000,0.0,
random,3859,8,0,10000,0.0,
random,3859,9,0,10000,0.0,
random,3860,0,0,10000,0.0,
random,3860,1,4923,10000,49.230000000000004,
random,3860,2,1042,10000,10.42,
random,3860,3,986,10000,9.86,
random,3860,4,1029,10000,10.290000000000001,
random,3860,5,1000,10000,10.0,
random,3860,6,1020,10000,10.2,
random,3860,7,0,10000,0.0,
random,3860,8,0,10000,0.0,
random,3860,9,0,10000,0.0,
random,3861,0,0,10000,0.0,
random,3861,1,5067,10000,50.67,
random,3861,2,1014,10000,10.14,
random,3861,3,937,10000,9.370000000000001,
random,3861,4,1020,10000,10.2,
random,3861,5,1006,10000,10.059999999999999,
random,3861,6,956,10000,9.56,
random,3861,7,0,10000,0.0,
random,3861,8,0,10000,0.0,
random,3861,9,0,10000,0.0,
random,3862,0,0,10000,0.0,
random,3862,1,5049,10000,50.49,
random,3862,2,994,10000,9.94,
random,3862,3,989,10000,9.89,
random,3862,4,996,10000,9.959999999999999,
random,3862,5,994,10000,9.94,
random,3862,6,978,10000,9.78,
random,3862,7,0,10000,0.0,
random,3862,8,0,10000,0.0,
random,3862,9,0,10000,0.0,
random,3863,0,0,10000,0.0,
random,3863,1,5120,10000,51.2,
random,3863,2,968,10000,9.68,
random,3863,3,961,10000,9.610000000000001,
random,3863,4,1017,10000,10.17,
random,3863,5,976,10000,9.76,
random,3863,6,958,10000,9.58,
random,3863,7,0,10000,0.0,
random,3863,8,0,10000,0.0,
random,3863,9,0,10000,0.0,
random,3864,0,0,10000,0.0,
random,3864,1,5027,10000,50.27,
random,3864,2,970,10000,9.700000000000001,
random,3864,3,1018,10000,10.18,
random,3864,4,1038,10000,10.38,
random,3864,5,980,10000,9.8,
random,3864,6,967,10000,9.67,
random,3864,7,0,10000,0.0,
random,3864,8,0,10000,0.0,
random,3864,9,0,10000,0.0,
random,3865,0,0,10000,0.0,
random,3865,1,5042,10000,50.42,
random,3865,2,980,10000,9.8,
random,3865,3,1001,10000,10.01,
random,3865,4,1003,10000,10.03,
random,3865,5,1006,10000,10.059999999999999,
random,3865,6,968,10000,9.68,
random,3865,7,0,10000,0.0,
random,3865,8,0,10000,0.0,
random,3865,9,0,10000,0.0,
random,3866,0,0,10000,0.0,
random,3866,1,5002,10000,50.019999999999996,
random,3866,2,1006,10000,10.059999999999999,
random,3866,3,999,10000,9.99,
random,3866,4,996,10000,9.959999999999999,
random,3866,5,957,10000,9.569999999999999,
random,3866,6,1040,10000,10.4,
random,3866,7,0,10000,0.0,
random,3866,8,0,10000,0.0,
random,3866,9,0,10000,0.0,
random,3867,0,0,10000,0.0,
random,3867,1,4974,10000,49.74,
random,3867,2,1008,10000,10.08,
random,3867,3,993,10000,9.93,
random,3867,4,1015,10000,10.15,
random,3867,5,1041,10000,10.41,
random,3867,6,969,10000,9.69,
random,3867,7,0,10000,0.0,
random,3867,8,0,10000,0.0,
random,3867,9,0,10000,0.0,
random,3868,0,0,10000,0.0,
random,3868,1,5010,10000,50.1,
random,3868,2,986,10000,9.86,
random,3868,3,1000,10000,10.0,
random,3868,4,983,10000,9.83,
random,3868,5,999,10000,9.99,
random,3868,6,1022,10000,10.22,
random,3868,7,0,10000,0.0,
random,3868,8,0,10000,0.0,
random,3868,9,0,10000,0.0,
random,3869,0,0,10000,0.0,
random,3869,1,5021,10000,50.21,
random,3869,2,985,10000,9.85,
random,3869,3,980,10000,9.8,
random,3869,4,1011,10000,10.11,
random,3869,5,1021,10000,10.209999999999999,
random,3869,6,982,10000,9.82,
random,3869,7,0,10000,0.0,
random,3869,8,0,10000,0.0,
random,3869,9,0,10000,0.0,
random,3870,0,0,10000,0.0,
random,3870,1,5063,10000,50.629999999999995,
random,3870,2,1022,10000,10.22,
random,3870,3,971,10000,9.71,
random,3870,4,989,10000,9.89,
random,3870,5,957,10000,9.569999999999999,
random,3870,6,998,10000,9.98,
random,3870,7,0,10000,0.0,
random,3870,8,0,10000,0.0,
random,3870,9,0,10000,0.0,
random,3871,0,0,10000,0.0,
random,3871,1,5034,10000,50.339999999999996,
random,3871,2,1039,10000,10.39,
random,3871,3,1010,10000,10.100000000000001,
random,3871,4,987,10000,9.87,
random,3871,5,945,10000,9.45,
random,3871,6,985,10000,9.85,
random,3871,7,0,10000,0.0,
random,3871,8,0,10000,0.0,
random,3871,9,0,10000,0.0,
random,3872,0,0,10000,0.0,
random,3872,1,4991,10000,49.91,
random,3872,2,1010,10000,10.100000000000001,
random,3872,3,1023,10000,10.23,
random,3872,4,1065,10000,10.65,
random,3872,5,930,10000,9.3,
random,3872,6,981,10000,9.81,
random,3872,7,0,10000,0.0,
random,3872,8,0,10000,0.0,
random,3872,9,0,10000,0.0,
random,3873,0,0,10000,0.0,
random,3873,1,4982,10000,49.82,
random,3873,2,1003,10000,10.03,
random,3873,3,1032,10000,10.32,
random,3873,4,922,10000,9.22,
random,3873,5,992,10000,9.92,
random,3873,6,1069,10000,10.69,
random,3873,7,0,10000,0.0,
random,3873,8,0,10000,0.0,
random,3873,9,0,10000,0.0,
random,3874,0,0,10000,0.0,
random,3874,1,4980,10000,49.8,
random,3874,2,1033,10000,10.33,
random,3874,3,989,10000,9.89,
random,3874,4,1030,10000,10.299999999999999,
random,3874,5,972,10000,9.719999999999999,
random,3874,6,996,10000,9.959999999999999,
random,3874,7,0,10000,0.0,
random,3874,8,0,10000,0.0,
random,3874,9,0,10000,0.0,
random,3875,0,0,10000,0.0,
random,3875,1,4927,10000,49.27,
random,3875,2,1050,10000,10.5,
random,3875,3,1009,10000,10.09,
random,3875,4,1032,10000,10.32,
random,3875,5,972,10000,9.719999999999999,
random,3875,6,1010,10000,10.100000000000001,
random,3875,7,0,10000,0.0,
